"20","25","30","35","40","45","50","cells"
14,21,19,26,29,27,13,"Cell1"
17,16,28,31,35,39,39,"Cell2"
20,3,6,7,12,4,3,"Cell3"
14,21,19,26,29,27,13,"Cell4"
1,8,7,5,7,6,7,"Cell5"
1,8,7,5,7,6,7,"Cell6"
11,22,17,16,26,20,12,"Cell7"
10,7,2,2,1,1,8,"Cell8"
9,1,1,1,5,5,40,"Cell9"
19,5,8,14,18,24,20,"Cell10"
7,24,24,24,33,28,33,"Cell11"
11,22,17,16,26,20,12,"Cell12"
3,12,3,4,11,9,4,"Cell13"
14,21,19,26,29,27,13,"Cell14"
11,22,17,16,26,20,12,"Cell15"
8,15,18,27,30,35,38,"Cell16"
18,2,4,9,23,16,16,"Cell17"
7,24,24,24,33,28,33,"Cell18"
8,14,27,28,32,34,29,"Cell19"
4,10,9,8,3,3,2,"Cell20"
11,22,17,16,26,20,12,"Cell21"
5,19,26,22,24,25,14,"Cell22"
6,17,20,25,31,32,35,"Cell23"
17,16,28,31,35,39,39,"Cell24"
13,20,22,21,28,36,24,"Cell25"
3,12,3,4,11,9,4,"Cell26"
19,5,8,14,18,24,20,"Cell27"
8,15,18,27,30,35,38,"Cell28"
13,20,22,21,28,36,24,"Cell29"
5,25,11,17,20,14,49,"Cell30"
11,22,17,16,26,20,12,"Cell31"
7,24,24,24,33,28,33,"Cell32"
1,8,7,5,7,6,7,"Cell33"
6,11,21,29,36,38,37,"Cell34"
13,20,22,21,28,36,24,"Cell35"
12,4,12,15,27,31,30,"Cell36"
4,13,10,10,10,13,9,"Cell37"
1,8,7,5,7,6,7,"Cell38"
17,23,14,11,21,18,22,"Cell39"
17,16,28,31,35,39,39,"Cell40"
13,20,22,21,28,36,24,"Cell41"
15,6,5,13,9,12,26,"Cell42"
7,24,24,24,33,28,33,"Cell43"
7,24,24,24,33,28,33,"Cell44"
13,20,22,21,28,36,24,"Cell45"
4,10,9,8,3,3,2,"Cell46"
6,17,20,25,31,32,35,"Cell47"
18,2,4,9,23,16,16,"Cell49"
4,13,10,10,10,13,9,"Cell50"
14,21,19,26,29,27,13,"Cell51"
4,10,9,8,3,3,2,"Cell52"
13,20,22,21,28,36,24,"Cell53"
19,5,8,14,18,24,20,"Cell54"
