"20","25","30","35","40","45","50","cells"
9,9,10,11,17,22,21,"Cell1"
3,5,1,35,6,3,45,"Cell2"
2,16,12,22,33,1,16,"Cell3"
3,5,1,35,6,3,32,"Cell4"
14,2,25,13,11,33,37,"Cell5"
16,25,5,21,32,5,26,"Cell6"
10,23,13,16,2,43,38,"Cell7"
5,5,26,34,25,18,14,"Cell8"
8,18,12,22,9,21,30,"Cell9"
4,12,13,29,28,26,47,"Cell10"
8,21,21,18,20,4,8,"Cell11"
4,12,13,29,28,26,47,"Cell12"
6,10,18,9,38,10,31,"Cell13"
2,11,12,18,33,40,16,"Cell14"
3,5,1,35,6,3,32,"Cell15"
11,14,4,10,31,19,28,"Cell16"
7,24,28,5,34,23,3,"Cell17"
8,21,21,18,16,4,33,"Cell18"
11,14,4,10,31,24,34,"Cell19"
15,20,11,19,8,37,42,"Cell20"
2,11,12,18,33,6,16,"Cell21"
16,25,5,21,32,5,26,"Cell22"
11,9,9,20,27,36,19,"Cell23"
3,5,1,35,6,3,32,"Cell24"
11,9,9,20,27,36,19,"Cell25"
15,10,7,23,4,17,6,"Cell26"
15,6,7,27,12,16,24,"Cell27"
16,1,8,26,10,2,35,"Cell28"
2,11,12,18,33,40,16,"Cell29"
11,14,4,10,31,24,34,"Cell30"
8,21,21,18,14,4,33,"Cell31"
7,24,28,5,26,14,3,"Cell32"
5,7,19,7,29,20,20,"Cell33"
2,11,12,18,33,6,16,"Cell34"
9,3,5,30,17,27,4,"Cell35"
5,8,19,7,29,34,20,"Cell36"
1,11,30,33,5,13,23,"Cell37"
2,11,12,18,33,40,16,"Cell38"
6,10,24,9,38,10,36,"Cell39"
2,11,12,18,33,40,16,"Cell40"
5,8,19,7,29,34,20,"Cell41"
1,11,30,33,5,13,40,"Cell42"
6,10,29,14,38,10,39,"Cell43"
7,24,28,5,26,23,3,"Cell44"
9,9,6,11,17,22,21,"Cell45"
11,14,4,10,31,19,43,"Cell46"
11,9,16,10,27,9,21,"Cell47"
18,4,2,3,15,39,27,"Cell48"
5,5,20,17,25,18,46,"Cell49"
18,4,17,3,13,39,27,"Cell50"
15,6,7,27,1,16,24,"Cell51"
10,23,13,16,2,43,38,"Cell52"
16,1,8,26,10,2,35,"Cell53"
4,15,13,2,30,26,47,"Cell54"
