"20","25","30","35","40","45","50","cells"
9,10,22,23,2,45,9,"Cell1"
12,10,22,11,2,7,4,"Cell2"
18,7,28,27,22,4,19,"Cell3"
6,7,8,22,32,36,6,"Cell4"
8,5,5,30,23,39,39,"Cell5"
19,21,27,28,21,7,14,"Cell6"
20,21,27,28,37,6,25,"Cell7"
16,4,21,32,14,40,38,"Cell8"
16,17,24,8,27,32,3,"Cell9"
5,18,5,30,23,27,2,"Cell10"
20,21,27,28,37,6,25,"Cell11"
16,17,24,20,27,32,3,"Cell12"
17,23,3,4,5,20,47,"Cell13"
12,24,18,26,25,13,7,"Cell14"
19,21,27,28,21,7,41,"Cell15"
13,19,25,35,24,14,11,"Cell16"
1,25,13,15,29,23,20,"Cell17"
5,18,5,30,23,27,2,"Cell18"
7,14,20,14,36,24,29,"Cell19"
2,6,17,7,13,38,17,"Cell20"
8,5,5,30,23,39,39,"Cell22"
13,19,25,35,24,14,11,"Cell23"
16,4,21,32,14,40,38,"Cell24"
18,7,28,27,22,4,19,"Cell25"
18,7,9,9,20,5,37,"Cell26"
8,5,5,30,23,39,39,"Cell27"
20,21,27,28,37,21,25,"Cell28"
7,14,20,14,36,24,29,"Cell29"
18,7,15,18,3,4,1,"Cell30"
12,24,18,26,25,13,7,"Cell31"
12,24,18,26,25,13,7,"Cell32"
13,19,25,16,24,14,43,"Cell33"
3,11,1,21,39,18,24,"Cell34"
3,1,23,34,17,10,46,"Cell35"
12,10,22,11,2,7,4,"Cell36"
1,2,6,29,26,8,48,"Cell37"
12,10,22,11,2,7,4,"Cell38"
4,3,29,31,29,9,8,"Cell39"
18,7,9,9,1,5,37,"Cell40"
19,8,13,26,35,42,12,"Cell41"
20,21,27,28,37,21,27,"Cell42"
13,19,25,16,24,14,11,"Cell43"
16,4,21,32,14,40,38,"Cell44"
9,10,22,23,2,45,35,"Cell45"
17,23,3,17,5,15,47,"Cell46"
4,20,29,3,30,9,28,"Cell47"
15,12,11,22,40,1,32,"Cell48"
17,1,19,13,7,25,50,"Cell49"
15,12,11,22,40,1,32,"Cell50"
12,24,18,26,25,13,7,"Cell51"
4,20,29,3,30,9,16,"Cell52"
2,6,17,2,10,38,17,"Cell53"
18,7,15,18,3,4,1,"Cell54"
3,1,23,34,17,10,46,"Cell55"
4,20,29,3,30,9,28,"Cell56"
18,7,15,18,3,4,1,"Cell57"
6,7,8,22,32,36,6,"Cell58"
2,6,17,7,13,38,17,"Cell59"
20,21,27,28,37,6,25,"Cell60"
19,21,27,28,21,7,14,"Cell61"
16,4,21,32,15,40,38,"Cell62"
8,13,4,34,6,11,13,"Cell63"
17,23,3,17,5,17,33,"Cell64"
14,12,7,19,33,34,23,"Cell65"
18,7,15,18,3,4,1,"Cell66"
19,8,13,26,35,42,12,"Cell67"
1,25,13,15,29,23,20,"Cell68"
13,22,25,16,24,14,43,"Cell69"
20,21,27,28,37,3,27,"Cell70"
1,2,6,1,26,29,15,"Cell71"
6,7,8,22,12,35,30,"Cell72"
1,2,6,29,26,29,15,"Cell73"
17,23,3,4,5,15,47,"Cell74"
14,12,12,19,9,37,23,"Cell75"
12,24,18,26,25,13,7,"Cell76"
3,1,23,34,17,33,46,"Cell77"
16,4,21,32,15,40,38,"Cell78"
20,21,27,28,37,6,25,"Cell79"
20,21,27,28,37,3,27,"Cell80"
13,19,25,16,24,14,11,"Cell81"
3,1,23,34,17,10,46,"Cell82"
4,3,29,31,29,9,8,"Cell83"
17,1,19,13,7,2,50,"Cell84"
14,12,7,19,33,22,23,"Cell85"
19,8,13,26,35,42,12,"Cell86"
18,7,28,10,22,4,19,"Cell87"
19,21,27,28,21,7,41,"Cell88"
3,11,1,21,39,18,24,"Cell89"
7,14,20,14,36,24,29,"Cell90"
18,7,9,6,28,5,37,"Cell91"
8,13,4,34,6,11,13,"Cell92"
18,7,28,27,22,4,5,"Cell93"
18,7,9,24,8,5,37,"Cell94"
14,12,7,19,33,22,23,"Cell95"
16,4,21,32,14,40,38,"Cell96"
18,7,9,6,28,5,37,"Cell97"
11,15,30,25,31,28,49,"Cell98"
4,20,29,3,30,9,28,"Cell99"
12,24,18,26,16,13,7,"Cell100"
20,21,27,28,37,3,27,"Cell101"
15,12,11,22,40,1,32,"Cell102"
12,10,22,11,2,7,4,"Cell103"
20,21,27,28,37,3,27,"Cell104"
4,9,29,31,19,9,34,"Cell105"
2,6,17,2,11,38,17,"Cell106"
13,22,25,35,24,14,11,"Cell107"
17,23,3,17,5,17,33,"Cell108"
9,10,22,23,2,45,35,"Cell109"
3,11,16,21,39,19,42,"Cell110"
6,7,8,22,12,35,30,"Cell111"
12,24,18,26,16,13,7,"Cell112"
19,8,13,26,35,42,12,"Cell113"
13,22,25,16,24,14,43,"Cell114"
17,1,2,13,34,31,26,"Cell115"
17,1,19,13,7,25,50,"Cell116"
12,10,22,11,2,7,4,"Cell117"
17,23,3,17,5,20,33,"Cell118"
1,16,6,1,26,29,15,"Cell119"
8,13,4,34,6,11,13,"Cell120"
18,7,28,10,22,4,19,"Cell121"
11,15,30,25,31,28,49,"Cell122"
19,21,27,28,21,7,41,"Cell123"
4,3,29,31,29,9,8,"Cell124"
20,21,27,28,37,21,25,"Cell125"
4,9,29,31,19,9,34,"Cell126"
16,17,24,8,27,32,3,"Cell127"
3,1,23,34,17,10,46,"Cell128"
7,14,20,14,36,24,29,"Cell129"
12,10,22,11,2,7,4,"Cell130"
16,17,24,33,27,32,3,"Cell131"
18,7,15,18,3,4,1,"Cell132"
3,11,1,21,39,44,24,"Cell133"
4,20,29,3,30,9,28,"Cell134"
18,7,15,18,3,4,1,"Cell135"
20,21,27,28,37,3,27,"Cell136"
4,20,29,3,30,9,28,"Cell137"
12,24,18,26,25,13,7,"Cell138"
7,14,20,14,36,24,29,"Cell139"
14,12,12,19,9,34,23,"Cell140"
12,10,22,11,2,7,4,"Cell141"
13,22,25,16,24,14,43,"Cell142"
13,22,25,35,24,14,11,"Cell143"
6,7,8,22,12,35,30,"Cell144"
2,6,17,2,4,38,17,"Cell145"
14,12,10,19,9,37,23,"Cell146"
16,4,21,32,14,40,38,"Cell147"
13,19,25,16,24,14,43,"Cell148"
6,7,8,22,12,35,30,"Cell149"
7,14,20,14,36,24,29,"Cell150"
16,17,24,8,27,32,3,"Cell151"
15,12,11,22,40,1,32,"Cell152"
10,13,26,5,38,43,31,"Cell153"
9,10,22,23,2,45,9,"Cell154"
4,20,29,3,30,9,16,"Cell155"
