"20","25","30","35","40","45","50","cells"
14,9,12,8,6,6,3,"Cell1"
16,24,1,1,1,1,1,"Cell2"
18,25,3,3,5,12,18,"Cell3"
2,22,19,19,19,18,21,"Cell4"
15,6,10,7,9,9,11,"Cell5"
15,6,10,7,9,9,11,"Cell6"
20,7,11,13,21,20,28,"Cell7"
17,2,4,4,3,4,9,"Cell8"
1,1,2,2,2,3,8,"Cell9"
20,14,20,21,27,24,34,"Cell10"
1,1,2,2,2,3,8,"Cell11"
20,7,11,13,21,20,29,"Cell12"
20,11,23,26,39,27,30,"Cell13"
2,22,19,19,19,18,21,"Cell14"
20,7,11,13,21,20,29,"Cell15"
8,5,9,9,11,10,13,"Cell16"
12,15,22,25,28,28,37,"Cell17"
1,1,2,2,2,3,8,"Cell18"
9,21,18,22,22,23,25,"Cell19"
19,16,14,12,12,16,22,"Cell20"
20,7,11,13,21,20,29,"Cell21"
20,11,25,23,25,32,32,"Cell22"
18,25,3,3,5,12,18,"Cell23"
16,24,1,1,1,1,1,"Cell24"
6,19,16,16,18,17,26,"Cell25"
20,10,7,11,17,19,19,"Cell26"
20,13,28,30,32,34,42,"Cell27"
8,5,9,9,11,10,13,"Cell28"
6,19,16,16,18,17,26,"Cell29"
10,20,17,17,20,21,47,"Cell30"
20,7,11,13,21,20,29,"Cell31"
3,4,5,6,10,11,16,"Cell32"
19,16,14,12,12,16,22,"Cell33"
20,11,30,31,33,35,43,"Cell34"
6,19,16,16,18,17,26,"Cell35"
5,18,15,14,13,15,14,"Cell36"
20,11,21,18,40,26,40,"Cell37"
15,6,10,7,9,9,11,"Cell38"
20,11,23,26,39,27,30,"Cell39"
16,24,1,1,1,1,1,"Cell40"
6,19,16,16,18,17,26,"Cell41"
5,18,15,14,13,15,14,"Cell42"
3,4,5,6,10,11,16,"Cell43"
3,4,5,6,10,11,16,"Cell44"
6,19,16,16,18,17,26,"Cell45"
19,16,14,12,12,16,22,"Cell46"
3,4,5,6,10,11,16,"Cell47"
12,15,22,25,28,28,37,"Cell49"
20,11,21,18,40,26,40,"Cell50"
2,22,19,19,19,18,21,"Cell51"
12,15,22,25,28,28,37,"Cell52"
6,19,16,16,18,17,26,"Cell53"
20,14,20,21,27,24,34,"Cell54"
10,20,17,17,20,22,23,"Cell55"
3,4,5,6,10,11,16,"Cell56"
20,14,20,21,27,24,34,"Cell57"
4,17,8,15,16,13,20,"Cell58"
5,18,15,14,13,15,14,"Cell59"
20,11,25,23,25,32,32,"Cell60"
12,15,22,25,28,28,37,"Cell61"
20,11,29,32,34,36,44,"Cell62"
15,6,10,7,9,9,11,"Cell63"
12,15,22,25,28,28,37,"Cell64"
17,2,4,4,3,4,9,"Cell65"
8,5,9,9,11,10,13,"Cell66"
8,5,9,9,11,10,13,"Cell67"
20,7,11,13,21,20,29,"Cell68"
20,7,11,13,21,20,29,"Cell69"
15,6,10,7,9,9,11,"Cell70"
11,23,27,29,31,31,35,"Cell71"
8,5,9,9,11,10,13,"Cell72"
16,24,1,1,1,1,1,"Cell73"
16,24,1,1,1,1,1,"Cell74"
20,11,29,32,34,36,44,"Cell75"
20,11,30,31,33,35,43,"Cell76"
20,11,21,18,40,25,40,"Cell77"
2,22,19,19,19,18,21,"Cell78"
13,3,6,5,7,5,7,"Cell79"
20,11,25,23,25,32,32,"Cell80"
20,13,28,30,32,34,42,"Cell81"
20,11,23,26,39,27,30,"Cell82"
20,11,23,26,39,27,30,"Cell83"
8,5,9,9,11,10,13,"Cell84"
16,24,1,1,1,1,1,"Cell85"
20,12,24,27,30,33,39,"Cell86"
12,15,22,25,28,28,37,"Cell87"
11,23,27,29,31,31,35,"Cell88"
20,10,7,11,17,19,19,"Cell89"
20,11,21,18,40,25,46,"Cell90"
20,10,7,11,17,19,19,"Cell91"
15,6,10,7,9,9,11,"Cell92"
13,3,6,5,7,5,7,"Cell93"
19,16,14,12,12,16,22,"Cell94"
16,24,1,1,1,1,1,"Cell95"
20,7,11,13,21,20,29,"Cell96"
7,8,13,10,8,8,6,"Cell97"
3,4,5,6,10,11,16,"Cell98"
3,4,5,6,10,11,16,"Cell99"
20,14,26,28,29,29,38,"Cell100"
