cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell2122,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12
Cell2123,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell2124,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2
Cell2125,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40,21,30,40
Cell2126,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2
Cell2127,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell2128,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30,38,33,30
Cell2129,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell213,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell2130,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,35,36,13,2,36,13,2,36,13,2,36,13,2,36,13,2,36,13,2,36,13,2,36,13,2,36,13,2,36,13,2,36
Cell2131,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell2132,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10,21,1,10
Cell2133,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1
Cell2134,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell2135,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25,36,21,25
Cell2136,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17,4,1,17
Cell2137,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell2138,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22
Cell2139,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell214,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell2140,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell2141,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell2142,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28,13,23,28
Cell2143,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell2144,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38,28,4,38
Cell2145,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,31,19,40,15,19,40,15,19,40,15
Cell2146,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33,22,1,33
Cell2147,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2
Cell2148,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell2149,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell215,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell2150,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32
Cell2151,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30,22,33,30
Cell2152,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell2153,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell2154,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,16,23,13,13
Cell2155,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38,29,27,38
Cell2156,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell2157,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell2158,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22,22,25,22
Cell2159,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25,28,29,25
Cell216,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38,19,21,38
Cell2160,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell2161,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40,15,31,40
Cell2162,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5,5,25,5
Cell2163,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28,5,8,28
Cell2164,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell2165,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35,22,31,35
Cell2166,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,6,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3
Cell2167,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell2168,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell2169,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40
Cell217,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34,18,34,34
Cell2170,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13,6,30,13
Cell2171,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell2172,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14
Cell2173,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20
Cell2174,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35
Cell2175,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10,28,31,10
Cell2176,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell2177,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell2178,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18
Cell2179,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33,28,27,33
Cell218,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25,5,25,25
Cell2180,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28,19,8,28
Cell2181,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,16,17,13,13
Cell2182,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5,19,25,5
Cell2183,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell2184,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell2185,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell2186,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell2187,1,38,11,1,38,11,1,38,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell2188,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40,29,22,40
Cell2189,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10,29,21,10
Cell219,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell2190,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22,23,29,22
Cell2191,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12,29,21,12
Cell2192,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40,19,22,40
Cell2193,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40
Cell2194,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35
Cell2195,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell2196,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3
Cell2197,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell2198,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell2199,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20
Cell22,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32
Cell220,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36,8,10,36
Cell2200,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell2201,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15,23,3,15
Cell2202,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21,24,1,21
Cell2203,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell2204,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5
Cell2205,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell2206,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21,19,26,21
Cell2207,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18
Cell2208,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell2209,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40,15,29,40
Cell221,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell2210,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,16,12,13,13
Cell2211,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell2212,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35
