"20","25","30","35","40","45","50","cells"
9,24,21,12,34,34,21,"Cell1"
7,18,25,23,20,16,5,"Cell2"
13,5,30,28,12,42,20,"Cell3"
7,18,25,23,22,16,5,"Cell4"
6,25,13,35,26,21,4,"Cell5"
17,11,5,12,28,8,48,"Cell6"
8,13,10,31,25,36,10,"Cell7"
10,1,15,23,10,10,45,"Cell8"
2,8,9,10,36,40,38,"Cell9"
18,8,7,34,23,18,47,"Cell10"
12,9,8,16,38,4,15,"Cell11"
18,8,7,34,23,18,47,"Cell12"
20,12,6,33,4,9,27,"Cell13"
13,5,30,8,13,28,40,"Cell14"
7,18,25,23,22,16,5,"Cell15"
9,11,4,11,8,15,33,"Cell16"
5,25,3,30,2,20,49,"Cell17"
12,9,8,16,38,45,16,"Cell18"
9,11,4,11,8,15,33,"Cell19"
12,4,12,13,5,32,36,"Cell20"
13,5,30,8,13,7,40,"Cell21"
17,11,5,12,28,8,48,"Cell22"
11,15,27,32,1,43,17,"Cell23"
7,18,25,23,20,16,5,"Cell24"
11,15,27,32,1,43,17,"Cell25"
3,9,26,2,39,26,8,"Cell26"
6,6,22,21,26,21,41,"Cell27"
16,14,1,5,21,38,18,"Cell28"
13,5,30,8,13,28,40,"Cell29"
9,11,4,11,6,15,33,"Cell30"
12,9,8,16,38,4,9,"Cell31"
5,25,19,30,40,20,35,"Cell32"
14,10,16,3,37,17,32,"Cell33"
13,5,30,8,13,28,40,"Cell34"
1,18,4,11,3,25,26,"Cell35"
14,10,16,3,37,17,32,"Cell36"
7,18,25,28,24,10,1,"Cell37"
13,5,30,8,13,7,6,"Cell38"
20,12,18,33,27,9,37,"Cell39"
13,5,30,8,13,7,6,"Cell40"
14,10,16,3,37,17,32,"Cell41"
7,18,25,28,24,10,1,"Cell42"
20,12,18,33,4,9,19,"Cell43"
5,25,14,30,2,20,49,"Cell44"
9,24,21,12,34,14,46,"Cell45"
9,11,4,11,8,33,33,"Cell46"
16,13,11,20,39,3,12,"Cell47"
10,19,15,14,30,16,14,"Cell48"
10,1,15,23,10,10,45,"Cell49"
10,19,15,7,19,16,14,"Cell50"
6,6,22,21,26,21,41,"Cell51"
8,13,10,1,25,36,24,"Cell52"
16,14,1,5,21,38,18,"Cell53"
18,8,7,15,14,13,47,"Cell54"
16,14,1,5,21,38,18,"Cell55"
7,18,25,23,22,16,5,"Cell56"
19,17,20,29,11,2,2,"Cell57"
