"20","25","30","35","40","45","50","cells"
12,2,5,3,3,2,10,"Cell1"
6,20,25,27,29,33,34,"Cell2"
16,9,11,13,18,29,40,"Cell3"
10,3,7,5,6,8,16,"Cell4"
18,8,21,28,30,43,30,"Cell5"
5,5,12,25,27,36,36,"Cell6"
9,21,23,29,33,40,37,"Cell7"
8,19,22,26,25,34,49,"Cell8"
15,1,3,4,2,10,3,"Cell9"
9,23,28,30,31,44,42,"Cell10"
9,21,23,29,33,40,37,"Cell11"
15,1,3,4,2,10,3,"Cell12"
5,5,13,18,16,22,17,"Cell13"
3,25,2,2,1,1,1,"Cell14"
5,5,12,25,27,36,36,"Cell15"
14,10,4,6,5,4,5,"Cell16"
6,17,29,17,21,39,39,"Cell17"
9,23,28,30,31,44,42,"Cell18"
11,11,9,8,12,12,11,"Cell19"
20,18,18,14,22,25,26,"Cell20"
18,8,21,28,30,43,30,"Cell22"
14,10,4,6,5,4,5,"Cell23"
8,19,22,26,25,35,35,"Cell24"
16,9,11,13,18,29,40,"Cell25"
2,4,6,7,11,23,8,"Cell26"
18,8,21,28,30,43,30,"Cell27"
9,21,23,29,33,40,37,"Cell28"
11,11,9,8,12,12,11,"Cell29"
16,9,11,13,18,29,40,"Cell30"
3,25,2,2,1,1,1,"Cell31"
3,25,2,2,1,1,1,"Cell32"
14,10,4,6,5,4,5,"Cell33"
1,24,1,1,4,5,15,"Cell34"
6,7,24,23,24,27,24,"Cell35"
6,20,25,27,29,33,34,"Cell36"
4,5,15,22,26,41,29,"Cell37"
6,20,25,27,29,33,34,"Cell38"
5,13,14,10,7,6,9,"Cell39"
2,4,6,7,11,23,8,"Cell40"
4,6,19,20,20,28,20,"Cell41"
9,21,23,29,33,40,37,"Cell42"
14,10,4,6,5,4,5,"Cell43"
8,19,22,26,25,35,35,"Cell44"
12,2,5,3,3,2,10,"Cell45"
5,5,13,18,16,22,17,"Cell46"
19,15,16,12,15,26,22,"Cell47"
17,22,27,31,32,45,41,"Cell48"
5,17,17,16,14,32,27,"Cell49"
17,22,27,31,32,45,41,"Cell50"
3,25,2,2,1,1,1,"Cell51"
19,15,16,12,15,26,22,"Cell52"
20,18,18,14,22,25,26,"Cell53"
16,9,11,13,18,29,40,"Cell54"
6,7,24,23,24,27,24,"Cell55"
19,15,16,12,15,26,22,"Cell56"
16,9,11,13,18,29,40,"Cell57"
10,3,7,5,6,8,16,"Cell58"
20,18,18,14,22,25,25,"Cell59"
9,21,23,29,33,40,37,"Cell60"
5,5,12,25,27,36,36,"Cell61"
8,19,22,26,25,35,35,"Cell62"
13,16,30,15,19,21,28,"Cell63"
5,5,13,18,16,22,17,"Cell64"
7,23,20,21,23,38,32,"Cell65"
16,9,11,13,18,29,40,"Cell66"
4,6,19,20,20,28,20,"Cell67"
6,17,29,17,21,39,39,"Cell68"
14,10,4,6,5,4,5,"Cell69"
9,21,23,29,33,40,37,"Cell70"
4,5,15,22,26,41,29,"Cell71"
10,3,7,5,6,8,16,"Cell72"
4,5,15,22,26,41,29,"Cell73"
5,5,13,18,16,22,17,"Cell74"
7,23,20,21,23,38,32,"Cell75"
3,25,2,35,40,18,50,"Cell76"
6,7,24,23,24,27,24,"Cell77"
8,19,22,26,25,35,35,"Cell78"
9,21,23,29,33,40,37,"Cell79"
9,21,23,29,33,40,37,"Cell80"
14,10,4,6,5,4,5,"Cell81"
6,7,24,23,24,27,24,"Cell82"
5,13,14,10,7,6,9,"Cell83"
5,17,17,16,14,32,27,"Cell84"
7,23,20,21,23,38,32,"Cell85"
4,6,19,20,20,28,20,"Cell86"
16,9,11,13,18,29,40,"Cell87"
5,5,12,25,28,15,50,"Cell88"
1,24,1,1,4,5,15,"Cell89"
11,11,9,8,13,13,50,"Cell90"
2,4,6,7,11,23,8,"Cell91"
13,16,30,15,19,21,28,"Cell92"
16,9,11,13,18,29,40,"Cell93"
2,4,6,7,11,23,8,"Cell94"
7,23,20,21,23,38,32,"Cell95"
8,19,22,26,25,35,35,"Cell96"
2,4,6,7,11,23,8,"Cell97"
4,12,8,9,8,9,6,"Cell98"
19,15,16,12,15,26,22,"Cell99"
3,25,2,2,1,1,1,"Cell100"
9,21,23,29,33,40,37,"Cell101"
17,22,27,31,32,45,41,"Cell102"
6,20,25,27,29,33,34,"Cell103"
9,21,23,29,33,40,37,"Cell104"
7,14,10,11,9,19,12,"Cell105"
20,18,18,14,22,25,26,"Cell106"
14,10,4,6,5,4,5,"Cell107"
5,5,13,18,16,22,17,"Cell108"
12,2,5,3,3,2,10,"Cell109"
1,24,1,1,4,5,15,"Cell110"
10,3,7,5,6,8,16,"Cell111"
3,25,2,2,1,1,1,"Cell112"
4,6,19,20,20,28,20,"Cell113"
14,10,4,6,5,4,5,"Cell114"
5,17,17,16,14,32,27,"Cell115"
5,17,17,16,14,32,27,"Cell116"
6,20,25,27,29,33,34,"Cell117"
5,5,13,18,16,22,17,"Cell118"
4,5,15,22,26,41,29,"Cell119"
13,16,30,15,19,21,28,"Cell120"
16,9,11,13,18,29,40,"Cell121"
4,12,8,9,8,9,6,"Cell122"
5,5,12,25,27,36,36,"Cell123"
5,13,14,10,7,6,9,"Cell124"
9,21,23,29,33,40,37,"Cell125"
7,14,10,11,9,19,12,"Cell126"
15,1,3,4,2,10,3,"Cell127"
6,7,24,23,24,27,24,"Cell128"
11,11,9,8,12,12,11,"Cell129"
6,20,25,27,29,33,34,"Cell130"
15,1,3,4,2,10,3,"Cell131"
16,9,11,13,18,29,40,"Cell132"
1,24,1,1,4,5,15,"Cell133"
19,15,16,12,15,26,22,"Cell134"
16,9,11,13,18,29,40,"Cell135"
9,21,23,29,33,40,37,"Cell136"
19,15,16,12,15,26,22,"Cell137"
3,25,2,2,1,1,1,"Cell138"
11,11,9,8,12,12,11,"Cell139"
7,23,20,21,23,38,32,"Cell140"
6,20,25,27,29,33,34,"Cell141"
14,10,4,6,5,4,5,"Cell142"
14,10,4,6,5,4,5,"Cell143"
10,3,7,5,6,8,16,"Cell144"
20,18,18,14,22,25,26,"Cell145"
7,23,20,21,23,38,32,"Cell146"
8,19,22,26,25,35,35,"Cell147"
14,10,4,6,5,4,5,"Cell148"
10,3,7,5,6,8,16,"Cell149"
11,11,9,8,12,12,11,"Cell150"
15,1,3,4,2,10,3,"Cell151"
17,22,27,31,32,45,41,"Cell152"
4,5,26,32,35,42,31,"Cell153"
12,2,5,3,3,2,10,"Cell154"
19,15,16,12,15,26,22,"Cell155"
4,5,26,32,35,42,31,"Cell156"
6,20,25,27,29,33,34,"Cell157"
19,15,16,12,15,26,22,"Cell158"
5,17,17,16,14,32,27,"Cell159"
2,4,6,7,11,23,8,"Cell160"
4,5,26,32,35,42,31,"Cell161"
4,12,8,9,8,9,6,"Cell162"
3,25,2,2,1,1,1,"Cell163"
3,25,2,2,1,1,1,"Cell164"
8,19,22,26,25,35,35,"Cell165"
4,12,8,9,8,9,6,"Cell166"
5,13,14,10,7,6,9,"Cell167"
14,10,4,6,5,4,5,"Cell168"
6,20,25,27,29,33,34,"Cell169"
1,24,1,1,4,5,15,"Cell170"
19,15,16,12,15,26,22,"Cell171"
12,2,5,3,3,2,10,"Cell172"
5,17,17,16,14,32,27,"Cell173"
5,5,13,18,16,22,17,"Cell174"
13,16,30,15,19,21,28,"Cell175"
4,6,19,20,20,28,20,"Cell176"
6,20,25,27,29,33,34,"Cell177"
17,22,27,31,32,45,41,"Cell178"
6,20,25,27,29,33,34,"Cell179"
2,4,6,7,11,23,8,"Cell180"
12,2,5,3,3,2,10,"Cell181"
6,17,29,17,21,39,39,"Cell182"
4,6,19,20,20,28,20,"Cell183"
7,14,10,11,9,19,12,"Cell184"
15,1,3,4,2,10,3,"Cell185"
9,23,28,30,31,44,42,"Cell186"
