"20","25","30","35","40","45","50","cells"
6,3,13,6,22,33,4,"Cell1"
10,6,26,5,37,8,14,"Cell2"
12,18,6,15,4,19,46,"Cell3"
6,3,13,6,22,33,4,"Cell4"
19,21,8,4,19,6,28,"Cell5"
19,21,8,21,36,26,41,"Cell6"
14,17,21,18,35,27,2,"Cell7"
17,10,1,7,2,25,40,"Cell8"
9,20,28,29,24,38,32,"Cell9"
7,1,5,3,7,11,27,"Cell10"
14,8,15,3,18,12,7,"Cell11"
14,17,21,18,35,27,12,"Cell12"
5,25,2,32,26,39,3,"Cell13"
6,3,13,6,22,33,4,"Cell14"
14,17,21,18,35,27,12,"Cell15"
9,14,9,28,1,14,47,"Cell16"
20,15,13,33,35,31,11,"Cell17"
14,8,15,3,18,12,7,"Cell18"
11,23,26,2,17,43,20,"Cell19"
8,9,4,11,33,32,42,"Cell20"
14,17,21,18,35,27,12,"Cell21"
7,19,29,27,29,37,26,"Cell22"
20,16,25,33,16,20,37,"Cell23"
10,6,26,5,37,8,14,"Cell24"
1,5,25,17,16,4,15,"Cell25"
5,25,2,20,26,13,3,"Cell26"
7,13,5,3,5,34,27,"Cell27"
9,14,9,28,1,42,47,"Cell28"
1,5,25,1,16,4,15,"Cell29"
15,4,19,10,10,22,30,"Cell30"
14,17,21,18,35,27,2,"Cell31"
14,8,3,3,38,3,7,"Cell32"
19,21,8,21,36,26,41,"Cell33"
13,7,17,25,13,17,50,"Cell34"
1,5,25,1,16,4,35,"Cell35"
4,19,29,5,11,2,21,"Cell36"
6,21,13,6,20,9,5,"Cell37"
19,21,8,21,36,26,41,"Cell38"
16,9,14,26,15,24,33,"Cell39"
10,6,26,5,39,8,14,"Cell40"
1,5,25,17,16,4,29,"Cell41"
2,9,4,16,26,5,17,"Cell42"
14,8,3,3,25,36,7,"Cell43"
14,8,3,3,38,3,7,"Cell44"
1,5,25,17,16,4,15,"Cell45"
8,9,4,11,33,21,42,"Cell46"
20,16,25,33,16,15,49,"Cell47"
20,15,13,33,35,45,11,"Cell49"
6,21,13,6,20,9,5,"Cell50"
6,3,13,6,22,33,4,"Cell51"
8,9,4,11,33,21,42,"Cell52"
1,5,25,1,16,4,35,"Cell53"
7,13,5,3,5,34,27,"Cell54"
15,4,19,10,10,22,30,"Cell55"
20,16,25,33,16,15,49,"Cell56"
7,13,5,3,5,34,27,"Cell57"
10,12,10,34,40,16,8,"Cell58"
2,9,4,30,26,41,17,"Cell59"
7,19,29,27,29,37,26,"Cell60"
20,15,13,33,35,45,11,"Cell61"
9,22,26,8,12,43,10,"Cell62"
19,21,8,4,36,26,41,"Cell63"
8,9,4,11,33,30,42,"Cell64"
17,24,12,35,2,25,44,"Cell65"
7,19,29,27,29,37,22,"Cell66"
9,14,9,28,1,42,47,"Cell67"
14,17,21,18,35,27,12,"Cell68"
14,17,21,18,35,27,2,"Cell69"
19,21,8,21,36,26,41,"Cell70"
9,22,26,8,12,43,10,"Cell71"
9,14,9,28,1,14,47,"Cell72"
10,6,26,5,39,8,14,"Cell73"
9,20,28,29,34,38,32,"Cell74"
13,7,17,25,13,17,50,"Cell75"
13,11,23,23,14,17,38,"Cell76"
6,21,13,6,20,9,5,"Cell77"
6,3,13,6,22,33,4,"Cell78"
12,18,6,15,8,19,46,"Cell79"
7,19,29,27,29,37,26,"Cell80"
7,13,5,3,5,34,27,"Cell81"
5,25,2,20,26,13,3,"Cell82"
16,9,14,26,15,10,33,"Cell83"
9,14,9,28,1,14,47,"Cell84"
9,20,28,29,34,38,32,"Cell85"
4,19,29,5,11,2,21,"Cell86"
8,9,4,11,33,35,42,"Cell87"
9,22,26,8,12,43,23,"Cell88"
5,25,2,20,26,39,3,"Cell89"
6,21,13,6,20,9,5,"Cell90"
5,25,2,20,26,13,3,"Cell91"
19,21,8,21,36,26,41,"Cell92"
12,18,6,15,4,19,46,"Cell93"
8,9,4,11,33,30,42,"Cell94"
9,20,28,29,24,38,32,"Cell95"
14,17,21,18,35,27,2,"Cell96"
15,18,11,10,6,19,6,"Cell97"
14,8,3,3,25,36,7,"Cell98"
14,8,3,3,38,3,7,"Cell99"
