"20","25","30","35","40","45","50","cells"
13,21,25,13,17,22,21,"Cell1"
5,7,22,20,23,31,30,"Cell2"
20,4,29,34,3,5,2,"Cell3"
13,21,25,13,17,22,21,"Cell4"
17,13,6,32,38,7,6,"Cell5"
17,13,6,32,38,7,6,"Cell6"
15,8,13,26,34,17,47,"Cell7"
7,3,2,35,2,1,5,"Cell8"
18,25,30,2,40,3,11,"Cell9"
1,2,7,8,15,26,38,"Cell10"
3,19,18,12,16,27,35,"Cell11"
2,8,13,26,33,18,50,"Cell12"
15,5,3,33,5,10,7,"Cell13"
13,21,25,13,17,22,21,"Cell14"
2,8,13,26,33,18,50,"Cell15"
13,22,26,14,18,23,25,"Cell16"
2,1,8,23,25,36,48,"Cell17"
3,19,18,12,16,27,35,"Cell18"
10,23,20,15,30,16,49,"Cell19"
14,6,5,4,4,6,3,"Cell20"
2,8,13,26,33,18,50,"Cell21"
4,20,19,27,31,44,14,"Cell22"
1,2,17,17,19,28,39,"Cell23"
5,7,22,20,23,31,30,"Cell24"
11,14,28,31,35,15,18,"Cell25"
15,5,3,33,5,10,7,"Cell26"
1,2,7,8,15,26,38,"Cell27"
13,22,26,14,18,23,25,"Cell28"
11,14,28,31,35,15,18,"Cell29"
12,11,27,30,37,41,48,"Cell30"
2,8,13,26,33,18,50,"Cell31"
3,19,18,12,16,27,35,"Cell32"
17,13,6,32,38,7,6,"Cell33"
5,10,21,19,21,29,32,"Cell34"
11,14,28,31,35,15,18,"Cell35"
16,15,14,28,10,11,12,"Cell36"
9,16,9,6,8,43,13,"Cell37"
17,13,6,32,38,7,6,"Cell38"
8,17,11,29,9,12,9,"Cell39"
5,7,22,20,23,31,30,"Cell40"
11,14,28,31,35,15,18,"Cell41"
6,12,4,5,6,42,16,"Cell42"
3,19,18,12,16,27,35,"Cell43"
3,19,18,12,16,27,35,"Cell44"
11,14,28,31,35,15,18,"Cell45"
14,6,5,4,4,6,3,"Cell46"
1,2,17,17,19,28,39,"Cell47"
2,1,8,23,28,21,28,"Cell49"
9,16,9,6,8,43,13,"Cell50"
13,21,25,13,17,22,21,"Cell51"
14,6,5,4,4,6,3,"Cell52"
11,14,28,31,35,15,18,"Cell53"
1,2,7,8,15,26,38,"Cell54"
12,11,27,30,36,14,20,"Cell55"
1,2,17,17,19,28,39,"Cell56"
1,2,7,8,15,26,38,"Cell57"
19,24,1,1,1,2,1,"Cell58"
6,12,4,5,7,37,17,"Cell59"
4,20,19,27,31,44,14,"Cell60"
2,1,8,23,28,21,28,"Cell61"
2,2,15,10,13,19,33,"Cell62"
17,13,6,32,38,7,6,"Cell63"
14,6,5,4,4,6,3,"Cell64"
7,3,2,35,2,1,5,"Cell65"
4,20,19,27,31,44,14,"Cell66"
13,22,26,14,18,23,25,"Cell67"
2,8,13,26,33,18,50,"Cell68"
2,8,13,26,33,18,50,"Cell69"
17,13,6,32,38,7,6,"Cell70"
2,2,15,10,13,20,34,"Cell71"
13,22,26,14,18,23,25,"Cell72"
5,7,22,20,23,31,30,"Cell73"
18,25,30,2,40,3,11,"Cell74"
5,10,21,19,21,29,32,"Cell75"
