"20","25","30","35","40","45","50","cells"
16,5,5,30,25,3,13,"Cell1"
1,7,4,15,9,43,44,"Cell2"
19,24,15,5,25,41,49,"Cell3"
16,5,5,30,25,3,13,"Cell4"
6,11,14,3,20,9,23,"Cell5"
6,11,14,3,20,9,23,"Cell6"
19,2,16,11,14,14,41,"Cell7"
19,16,10,9,10,33,14,"Cell8"
17,18,23,28,12,34,35,"Cell9"
1,1,9,29,9,5,44,"Cell10"
5,15,27,10,23,35,42,"Cell11"
19,2,16,11,14,14,3,"Cell12"
8,14,1,12,4,40,8,"Cell13"
16,5,5,30,25,3,13,"Cell14"
19,2,16,11,14,14,41,"Cell15"
14,3,13,8,17,26,5,"Cell16"
1,13,4,2,9,4,44,"Cell17"
5,15,27,10,23,28,42,"Cell18"
14,22,3,7,30,24,15,"Cell19"
3,6,8,27,16,22,40,"Cell20"
19,2,16,11,14,14,41,"Cell21"
12,16,16,11,28,16,27,"Cell22"
13,10,22,24,18,25,26,"Cell23"
1,7,4,15,9,43,44,"Cell24"
2,20,2,4,7,8,45,"Cell25"
8,14,1,12,4,40,9,"Cell26"
1,8,9,29,9,5,44,"Cell27"
14,3,13,8,17,26,21,"Cell28"
2,20,2,25,36,8,45,"Cell29"
11,4,23,19,5,11,11,"Cell30"
19,2,16,11,14,14,41,"Cell31"
5,15,27,10,23,35,42,"Cell32"
6,11,14,3,20,45,23,"Cell33"
15,14,21,18,8,29,24,"Cell34"
2,20,2,25,36,8,45,"Cell35"
12,21,29,14,35,13,10,"Cell36"
7,25,6,23,13,20,48,"Cell37"
6,11,14,3,20,9,23,"Cell38"
6,17,7,20,34,19,25,"Cell39"
1,7,4,15,9,17,44,"Cell40"
2,20,2,4,7,8,45,"Cell41"
8,14,1,33,11,18,33,"Cell42"
5,15,27,10,23,28,42,"Cell43"
5,15,27,10,23,35,42,"Cell44"
2,20,2,25,36,8,45,"Cell45"
3,6,8,27,38,22,32,"Cell46"
13,10,22,24,18,25,20,"Cell47"
1,13,4,2,9,15,44,"Cell49"
7,25,6,23,13,20,48,"Cell50"
16,5,5,30,25,3,13,"Cell51"
3,6,8,27,38,22,32,"Cell52"
2,20,2,4,7,8,45,"Cell53"
1,8,9,29,9,5,44,"Cell54"
11,4,23,17,32,11,11,"Cell55"
13,10,22,24,18,25,20,"Cell56"
1,19,9,1,9,5,44,"Cell57"
10,23,24,24,15,27,46,"Cell58"
8,14,1,6,11,18,33,"Cell59"
12,16,16,11,28,6,27,"Cell60"
1,13,4,2,9,21,44,"Cell61"
15,14,19,35,37,32,39,"Cell62"
6,11,14,3,20,9,23,"Cell63"
3,6,8,27,38,22,32,"Cell64"
19,16,10,9,10,33,14,"Cell65"
12,16,16,11,28,16,27,"Cell66"
14,9,13,8,17,26,22,"Cell67"
19,2,16,11,14,14,41,"Cell68"
19,2,16,11,14,14,41,"Cell69"
6,11,14,3,20,9,23,"Cell70"
15,14,19,35,37,1,39,"Cell71"
14,3,13,8,17,26,5,"Cell72"
1,7,4,15,9,43,44,"Cell73"
17,18,23,28,29,34,35,"Cell74"
